population,draw,tf,score,rank
Treg,843,STAT3,5.62301562,19
Treg,843,CREB1,6.5342758,6
Treg,843,ATF3,1.68807978,292
Treg,843,REL,2.55035569,177
Treg,843,HSF1,2.25541273,219
Treg,843,EPAS1,0.83815751,406
Treg,844,HIF1A,5.88704349,11
Treg,844,NFKB1,4.30752573,54
Treg,844,STAT3,4.95233163,30
Treg,844,CREB1,4.78099028,36
Treg,844,ATF3,1.62081015,307
Treg,844,REL,4.13219651,60
Treg,844,HSF1,2.00736814,243
Treg,844,EPAS1,0.952400139,388
Treg,845,HIF1A,6.54895206,7
Treg,845,NFKB1,4.91823386,25
Treg,845,STAT3,7.01941197,6
Treg,845,CREB1,5.54843166,13
Treg,845,ATF3,0.909987337,396
Treg,845,REL,2.84870635,160
Treg,845,HSF1,3.16070786,112
Treg,845,EPAS1,1.68567823,305
Treg,846,HIF1A,6.06162787,9
Treg,846,NFKB1,3.85616434,60
Treg,846,STAT3,5.62996417,15
Treg,846,CREB1,4.67785002,31
Treg,846,ATF3,1.36934169,323
Treg,846,REL,1.43433351,316
Treg,846,HSF1,4.28151591,40
Treg,846,EPAS1,2.48020935,171
Treg,847,HIF1A,5.56197173,15
Treg,847,NFKB1,5.83677606,11
Treg,847,STAT3,5.25516716,23
Treg,847,CREB1,5.83651278,12
Treg,847,ATF3,1.05521687,375
Treg,847,REL,2.07693111,222
Treg,847,HSF1,1.43470711,315
Treg,847,EPAS1,1.87174397,252
Treg,848,HIF1A,5.14023402,21
Treg,848,NFKB1,4.63700837,33
Treg,848,STAT3,3.3015305,116
Treg,848,CREB1,4.94939127,27
Treg,848,ATF3,-0.891277166,561
Treg,848,REL,2.59851183,185
Treg,848,HSF1,2.21099071,215
Treg,848,EPAS1,2.54073508,187
Treg,849,HIF1A,7.237054,3
Treg,849,NFKB1,4.65317037,32
Treg,849,STAT3,4.37093602,38
Treg,849,CREB1,5.10147545,22
Treg,849,ATF3,0.969984588,371
Treg,849,REL,2.36005969,207
Treg,849,HSF1,0.893064208,387
Treg,849,EPAS1,1.39765761,316
Treg,850,HIF1A,5.89952644,6
Treg,850,NFKB1,5.51696592,10
Treg,850,STAT3,4.67810965,28
Treg,850,CREB1,4.07220619,57
Treg,850,ATF3,1.21545024,352
Treg,850,REL,2.99405517,137
Treg,850,HSF1,1.09691618,366
Treg,850,EPAS1,3.12436881,117
Treg,851,HIF1A,6.35596199,9
Treg,851,NFKB1,4.82983877,34
Treg,851,STAT3,4.8474483,31
Treg,851,CREB1,5.18865943,18
Treg,851,ATF3,1.89602954,259
Treg,851,REL,4.39634544,48
Treg,851,HSF1,0.823906781,385
Treg,851,EPAS1,2.54320921,179
Treg,852,HIF1A,7.26529563,6
Treg,852,NFKB1,7.13100822,7
Treg,852,STAT3,5.30061397,25
Treg,852,CREB1,3.43944749,82
Treg,852,ATF3,2.94083859,133
Treg,852,REL,3.20617779,103
Treg,852,HSF1,2.46675945,184
Treg,852,EPAS1,3.26616393,96
Treg,853,HIF1A,6.41346147,8
Treg,853,NFKB1,4.77388955,34
Treg,853,STAT3,5.71719327,14
Treg,853,CREB1,6.32213019,10
Treg,853,ATF3,2.33591603,210
Treg,853,REL,3.06143067,118
Treg,853,HSF1,3.25504593,103
Treg,853,EPAS1,1.99986199,242
Treg,854,HIF1A,6.2366763,14
Treg,854,NFKB1,6.88191638,8
Treg,854,STAT3,8.60771668,2
Treg,854,CREB1,6.39396776,12
Treg,854,ATF3,2.24929253,204
Treg,854,REL,6.42615401,10
Treg,854,HSF1,2.07521811,235
Treg,854,EPAS1,1.59343625,296
Treg,855,HIF1A,4.73299091,30
Treg,855,NFKB1,5.21592339,18
Treg,855,STAT3,6.39444281,8
Treg,855,CREB1,4.95352633,24
Treg,855,ATF3,1.03832251,368
Treg,855,REL,4.71416522,32
Treg,855,HSF1,0.57284233,416
Treg,855,EPAS1,0.581035719,414
Treg,856,HIF1A,4.62197926,30
Treg,856,NFKB1,2.58688908,179
Treg,856,STAT3,5.84118333,13
Treg,856,CREB1,8.63896565,1
Treg,856,ATF3,3.76211555,62
Treg,856,REL,5.12277447,21
Treg,856,HSF1,2.88129237,141
Treg,856,EPAS1,1.26611572,360
Treg,857,HIF1A,5.90610126,13
Treg,857,NFKB1,3.75851832,78
Treg,857,STAT3,7.84162311,3
Treg,857,CREB1,7.33903391,4
Treg,857,ATF3,3.39313518,102
Treg,857,REL,2.75528744,154
Treg,857,HSF1,5.09630659,24
Treg,857,EPAS1,2.19869675,219
Treg,858,HIF1A,6.34211052,8
Treg,858,NFKB1,4.66005526,32
Treg,858,STAT3,5.97526332,9
Treg,858,CREB1,9.16515887,2
Treg,858,ATF3,1.76883245,263
Treg,858,REL,3.17062516,116
Treg,858,HSF1,4.01348597,63
Treg,858,EPAS1,2.40551805,193
Treg,859,HIF1A,6.86476542,6
Treg,859,NFKB1,5.34979095,23
Treg,859,STAT3,4.53587835,42
Treg,859,CREB1,7.7793819,3
Treg,859,ATF3,0.305389749,456
Treg,859,REL,5.13851272,27
Treg,859,HSF1,5.179476,26
Treg,859,EPAS1,3.18426256,116
Treg,860,HIF1A,7.25840758,4
Treg,860,NFKB1,1.73489149,272
Treg,860,STAT3,4.2514904,55
Treg,860,CREB1,7.50171657,3
Treg,860,ATF3,2.18847672,214
Treg,860,REL,3.87122313,74
Treg,860,HSF1,3.86719694,75
Treg,860,EPAS1,3.68497353,82
Treg,861,HIF1A,7.59791685,2
Treg,861,NFKB1,3.56496768,83
Treg,861,STAT3,4.13430472,45
Treg,861,CREB1,7.45748231,3
Treg,861,ATF3,-0.196374196,521
Treg,861,REL,5.4332591,18
Treg,861,HSF1,3.52479463,91
Treg,861,EPAS1,3.28380779,111
Treg,862,HIF1A,7.21952208,2
Treg,862,NFKB1,2.40002119,185
Treg,862,STAT3,5.2796468,21
Treg,862,CREB1,7.02821495,4
Treg,862,ATF3,0.273242975,452
Treg,862,REL,5.74244568,14
Treg,862,HSF1,2.10803489,222
Treg,862,EPAS1,4.58765598,38
Treg,863,HIF1A,5.19875999,23
Treg,863,NFKB1,4.76120612,32
Treg,863,STAT3,7.06184731,4
Treg,863,CREB1,5.07059022,26
Treg,863,ATF3,3.20861284,109
Treg,863,REL,5.15123062,24
Treg,863,HSF1,1.48458552,302
Treg,863,EPAS1,3.80764857,72
Treg,864,HIF1A,5.77314536,17
Treg,864,NFKB1,6.81282694,5
Treg,864,STAT3,4.95853331,26
Treg,864,CREB1,4.01710114,52
Treg,864,ATF3,3.05765113,138
Treg,864,REL,5.15473924,23
Treg,864,HSF1,3.7097523,75
Treg,864,EPAS1,2.62160207,186
Treg,865,HIF1A,6.57786658,5
Treg,865,NFKB1,3.66637268,90
Treg,865,STAT3,6.32583859,9
Treg,865,CREB1,6.18548614,11
Treg,865,ATF3,1.31168364,336
Treg,865,REL,3.97259828,65
Treg,865,HSF1,0.298505374,477
Treg,865,EPAS1,3.09971998,132
Treg,866,HIF1A,4.39829282,47
Treg,866,NFKB1,5.89215363,10
Treg,866,STAT3,5.60251869,15
Treg,866,CREB1,7.89864678,2
Treg,866,ATF3,2.33183542,193
Treg,866,REL,1.53205954,294
Treg,866,HSF1,4.00236558,63
Treg,866,EPAS1,-0.150478243,512
Treg,867,HIF1A,5.45413908,17
Treg,867,NFKB1,3.51579213,93
Treg,867,STAT3,6.14497847,12
Treg,867,CREB1,6.36660579,9
Treg,867,ATF3,1.31333744,309
Treg,867,REL,2.79739772,150
Treg,867,HSF1,1.11413826,344
Treg,867,EPAS1,2.70475694,159
Treg,868,HIF1A,6.10688294,9
Treg,868,NFKB1,3.1997482,107
Treg,868,STAT3,3.84829565,71
Treg,868,CREB1,6.15199117,7
Treg,868,ATF3,1.14109678,372
Treg,868,REL,3.85824517,70
Treg,868,HSF1,4.66412325,29
Treg,868,EPAS1,2.54967089,183
Treg,869,HIF1A,5.57020661,23
Treg,869,NFKB1,4.38104688,57
Treg,869,STAT3,5.35205288,34
Treg,869,CREB1,6.25603663,11
Treg,869,ATF3,0.6637948,404
Treg,869,REL,3.30181575,111
Treg,869,HSF1,1.61686833,285
Treg,869,EPAS1,2.96475234,134
Treg,870,HIF1A,6.41549783,8
Treg,870,NFKB1,3.88118697,64
Treg,870,STAT3,5.30687189,23
Treg,870,CREB1,6.68106514,6
Treg,870,ATF3,1.23894048,345
Treg,870,REL,3.44149109,94
Treg,870,HSF1,0.685505139,403
Treg,870,EPAS1,4.63176539,35
Treg,871,HIF1A,5.72548735,10
Treg,871,NFKB1,3.87955749,71
Treg,871,STAT3,7.02233547,5
Treg,871,CREB1,7.09191565,4
Treg,871,ATF3,2.97797925,132
Treg,871,REL,5.74342581,9
Treg,871,HSF1,1.28453433,345
Treg,871,EPAS1,3.11408692,122
Treg,872,HIF1A,3.68575543,78
Treg,872,NFKB1,3.35423745,100
Treg,872,STAT3,5.79510195,14
Treg,872,CREB1,5.68189605,15
Treg,872,ATF3,0.846370129,410
Treg,872,REL,4.33268233,43
Treg,872,HSF1,0.691679873,431
Treg,872,EPAS1,4.24109961,46
Treg,873,HIF1A,5.35584261,14
Treg,873,NFKB1,4.08580924,58
Treg,873,STAT3,4.55779105,41
Treg,873,CREB1,3.15049293,117
Treg,873,ATF3,1.64440261,294
Treg,873,REL,6.01816158,8
Treg,873,HSF1,2.03049909,258
Treg,873,EPAS1,3.22191041,106
Treg,874,HIF1A,4.38380711,46
Treg,874,NFKB1,3.94987765,65
Treg,874,STAT3,6.70912818,5
Treg,874,CREB1,4.32278955,50
Treg,874,ATF3,1.4586226,307
Treg,874,REL,4.49861483,42
Treg,874,HSF1,1.32687141,324
Treg,874,EPAS1,2.76339255,155
Treg,875,HIF1A,4.66466891,34
Treg,875,NFKB1,3.19387466,111
Treg,875,STAT3,5.82865199,9
Treg,875,CREB1,4.99624592,24
Treg,875,ATF3,0.994229289,378
Treg,875,REL,4.83782669,30
Treg,875,HSF1,3.05159649,122
Treg,875,EPAS1,2.86513721,147
Treg,876,HIF1A,4.29704477,44
Treg,876,NFKB1,4.21275081,48
Treg,876,STAT3,5.60538066,12
Treg,876,CREB1,5.17410447,18
Treg,876,ATF3,1.41301341,316
Treg,876,REL,2.13472732,234
Treg,876,HSF1,2.90794249,138
Treg,876,EPAS1,3.61848086,88
Treg,877,HIF1A,5.82637017,11
Treg,877,NFKB1,5.90135553,8
Treg,877,STAT3,3.12606999,118
Treg,877,CREB1,5.33962349,21
Treg,877,ATF3,2.24955875,210
Treg,877,REL,2.50340711,183
Treg,877,HSF1,3.4572402,87
Treg,877,EPAS1,2.20579753,216
Treg,878,HIF1A,8.33903868,1
Treg,878,NFKB1,5.43450757,17
Treg,878,STAT3,4.61748771,38
Treg,878,CREB1,6.43763422,8
Treg,878,ATF3,2.81075694,150
Treg,878,REL,2.15460723,233
Treg,878,HSF1,2.43465366,198
Treg,878,EPAS1,3.87544966,67
Treg,879,HIF1A,7.73045287,2
Treg,879,NFKB1,5.48982691,21
Treg,879,STAT3,6.15397339,8
Treg,879,CREB1,7.07671052,3
Treg,879,ATF3,-1.99765996,583
Treg,879,REL,2.92613867,150
Treg,879,HSF1,2.61533823,180
Treg,879,EPAS1,2.81871808,160
Treg,880,HIF1A,7.49082606,2
Treg,880,NFKB1,7.23201691,3
Treg,880,STAT3,6.64434843,7
Treg,880,CREB1,5.84936588,14
Treg,880,ATF3,1.05220241,343
Treg,880,REL,6.07030224,9
Treg,880,HSF1,4.55649658,42
Treg,880,EPAS1,3.35346281,104
Treg,881,HIF1A,6.10953356,10
Treg,881,NFKB1,6.91637557,4
Treg,881,STAT3,3.3301832,102
Treg,881,CREB1,4.9928854,32
Treg,881,ATF3,3.85694693,68
Treg,881,REL,4.25348499,49
Treg,881,HSF1,3.52933908,90
Treg,881,EPAS1,2.65071371,166
Treg,882,HIF1A,6.46352413,4
Treg,882,NFKB1,5.37260379,16
Treg,882,STAT3,3.78371304,81
Treg,882,CREB1,5.42452236,14
Treg,882,ATF3,0.333251381,451
Treg,882,REL,4.10057477,61
Treg,882,HSF1,2.49384249,188
Treg,882,EPAS1,2.39689314,199
Treg,883,HIF1A,5.11277459,23
Treg,883,NFKB1,4.70171666,38
Treg,883,STAT3,4.38681732,49
Treg,883,CREB1,6.29484356,5
Treg,883,ATF3,0.767042397,413
Treg,883,REL,2.76552851,158
Treg,883,HSF1,3.02010703,132
Treg,883,EPAS1,2.33353969,211
Treg,884,HIF1A,5.39854362,18
Treg,884,NFKB1,4.6466719,41
Treg,884,STAT3,3.84830613,78
Treg,884,CREB1,4.90299606,35
Treg,884,ATF3,-0.834819865,544
Treg,884,REL,2.07502231,240
Treg,884,HSF1,3.34335913,111
Treg,884,EPAS1,2.07849743,238
Treg,885,HIF1A,6.09355025,10
Treg,885,NFKB1,3.62031213,83
Treg,885,STAT3,5.6502907,16
Treg,885,CREB1,4.54855709,36
Treg,885,ATF3,-0.263825077,510
Treg,885,REL,4.53016553,37
Treg,885,HSF1,1.78574625,274
Treg,885,EPAS1,2.73489631,172
Treg,886,HIF1A,4.83794808,34
Treg,886,NFKB1,5.08108973,23
Treg,886,STAT3,3.75378946,70
Treg,886,CREB1,5.38750149,14
Treg,886,ATF3,1.5154394899999999,314
Treg,886,REL,3.84642579,65
Treg,886,HSF1,3.03238332,135
Treg,886,EPAS1,3.41096382,103
Treg,887,HIF1A,5.99284779,7
Treg,887,NFKB1,6.28322241,4
Treg,887,STAT3,6.11698455,6
Treg,887,CREB1,4.65440855,41
Treg,887,ATF3,1.43931954,330
Treg,887,REL,2.0200238,241
Treg,887,HSF1,3.88323893,71
Treg,887,EPAS1,1.26685151,357
Treg,888,HIF1A,4.90346563,29
Treg,888,NFKB1,5.96885308,11
Treg,888,STAT3,4.82603064,33
Treg,888,CREB1,5.78559902,13
Treg,888,ATF3,2.02729029,231
Treg,888,REL,3.62554794,89
Treg,888,HSF1,1.22411684,345
Treg,888,EPAS1,0.0566856508,485
Treg,889,HIF1A,4.8988317199999996,30
Treg,889,NFKB1,6.07243017,10
Treg,889,STAT3,4.787581,33
Treg,889,CREB1,5.67270982,16
Treg,889,ATF3,0.978217171,382
Treg,889,REL,3.80418524,69
Treg,889,HSF1,5.30080355,19
Treg,889,EPAS1,3.52878139,83
Treg,890,HIF1A,5.64921474,13
Treg,890,NFKB1,5.62280811,15
Treg,890,STAT3,6.22689563,7
Treg,890,CREB1,5.99132076,10
Treg,890,ATF3,1.78772348,274
Treg,890,REL,3.54903702,90
Treg,890,HSF1,3.34254968,108
Treg,890,EPAS1,5.05100515,28
Treg,891,HIF1A,5.10067875,20
Treg,891,NFKB1,5.52241669,15
Treg,891,STAT3,6.79216455,6
Treg,891,CREB1,3.80856479,57
Treg,891,ATF3,1.33812028,342
Treg,891,REL,3.17881213,126
Treg,891,HSF1,0.416146806,436
Treg,891,EPAS1,4.77302029,28
Treg,892,HIF1A,5.70442342,12
Treg,892,NFKB1,4.7974768,29
Treg,892,STAT3,7.25727342,5
Treg,892,CREB1,4.90561346,25
Treg,892,ATF3,2.67193868,160
Treg,892,REL,1.84247066,259
Treg,892,HSF1,2.86790422,141
Treg,892,EPAS1,2.42234956,195
Treg,893,HIF1A,5.3238352,21
Treg,893,NFKB1,5.54857256,14
Treg,893,STAT3,6.61500777,6
Treg,893,CREB1,5.54635467,15
Treg,893,ATF3,2.34474644,208
Treg,893,REL,2.47700936,195
Treg,893,HSF1,2.93073605,142
Treg,893,EPAS1,0.103721067,475
Treg,894,HIF1A,5.47849428,17
Treg,894,NFKB1,6.77893759,7
Treg,894,STAT3,5.79149857,11
Treg,894,CREB1,4.49970736,42
Treg,894,ATF3,2.25887334,216
Treg,894,REL,2.62666388,173
Treg,894,HSF1,2.81055957,154
Treg,894,EPAS1,2.4764833,189
Treg,895,HIF1A,5.9849432,13
Treg,895,NFKB1,5.40480225,18
Treg,895,STAT3,6.53472233,8
Treg,895,CREB1,6.2898953,10
Treg,895,ATF3,2.00454777,229
Treg,895,REL,5.09470578,25
Treg,895,HSF1,0.688490172,419
Treg,895,EPAS1,3.61424174,76
Treg,896,HIF1A,6.23641573,12
Treg,896,NFKB1,5.2231234,20
Treg,896,STAT3,4.66356731,34
Treg,896,CREB1,5.21710494,21
Treg,896,ATF3,0.243314033,466
Treg,896,REL,6.69917012,8
Treg,896,HSF1,1.45465366,328
Treg,896,EPAS1,2.60435816,162
Treg,897,HIF1A,6.60598928,6
Treg,897,NFKB1,5.5054078,11
Treg,897,STAT3,4.17945327,51
Treg,897,CREB1,6.11922619,9
Treg,897,ATF3,2.44071055,179
Treg,897,REL,4.4265812,43
Treg,897,HSF1,1.8586908,255
Treg,897,EPAS1,3.6912389,80
Treg,898,HIF1A,7.83832154,4
Treg,898,NFKB1,6.04767361,7
Treg,898,STAT3,4.482389,39
Treg,898,CREB1,5.29049303,17
Treg,898,ATF3,2.1908908,211
Treg,898,REL,4.86026389,26
Treg,898,HSF1,3.67331583,81
Treg,898,EPAS1,3.08620407,117
Treg,899,HIF1A,6.47020985,8
Treg,899,NFKB1,5.36538387,19
Treg,899,STAT3,4.95890677,22
Treg,899,CREB1,5.42313235,18
Treg,899,ATF3,3.38832955,90
Treg,899,REL,3.94834067,61
Treg,899,HSF1,5.85906212,13
Treg,899,EPAS1,2.18504173,226
Treg,900,HIF1A,5.23356835,25
Treg,900,NFKB1,6.58998301,6
Treg,900,STAT3,5.12619418,28
Treg,900,CREB1,3.93363358,67
Treg,900,ATF3,-0.511971407,536
Treg,900,REL,2.92975453,147
Treg,900,HSF1,3.17919642,123
Treg,900,EPAS1,3.03208989,138
Treg,901,HIF1A,5.30966317,20
Treg,901,NFKB1,7.26591328,3
Treg,901,STAT3,3.15258664,108
Treg,901,CREB1,5.26795192,22
Treg,901,ATF3,1.92903853,257
Treg,901,REL,3.09064738,120
Treg,901,HSF1,4.48166679,37
Treg,901,EPAS1,3.13904395,112
Treg,902,HIF1A,5.41360988,16
Treg,902,NFKB1,7.62778585,4
Treg,902,STAT3,3.65150909,74
Treg,902,CREB1,6.01023452,13
Treg,902,ATF3,-0.666327401,532
Treg,902,REL,3.53239251,81
Treg,902,HSF1,3.2660549,101
Treg,902,EPAS1,2.01711477,242
Treg,903,HIF1A,3.97566722,67
Treg,903,NFKB1,6.02704859,10
Treg,903,STAT3,3.56588673,89
Treg,903,CREB1,3.493403,98
Treg,903,ATF3,1.52705806,301
Treg,903,REL,2.49055582,188
Treg,903,HSF1,3.65459305,83
Treg,903,EPAS1,3.34442838,106
Treg,904,HIF1A,3.83131535,71
Treg,904,NFKB1,3.97139741,61
Treg,904,STAT3,3.87987052,68
Treg,904,CREB1,4.28449796,49
Treg,904,ATF3,0.201922834,463
Treg,904,REL,3.20554814,124
Treg,904,HSF1,3.79376626,73
Treg,904,EPAS1,2.2734641,218
Treg,905,HIF1A,4.43206608,36
Treg,905,NFKB1,5.57717462,12
Treg,905,STAT3,4.98054803,25
Treg,905,CREB1,4.9142895,26
Treg,905,ATF3,-0.327312875,512
Treg,905,REL,2.17902699,217
Treg,905,HSF1,3.16805238,114
Treg,905,EPAS1,2.53790458,170
Treg,906,HIF1A,6.66283418,4
Treg,906,NFKB1,6.29943877,7
Treg,906,STAT3,2.64956872,173
Treg,906,CREB1,5.1446319,21
Treg,906,ATF3,4.37511799,46
Treg,906,REL,2.14381013,228
Treg,906,HSF1,3.19575235,125
Treg,906,EPAS1,3.57043354,87
Treg,907,HIF1A,4.35343631,41
Treg,907,NFKB1,6.77734107,3
Treg,907,STAT3,5.03986371,21
Treg,907,CREB1,4.53202734,33
Treg,907,ATF3,2.4221468,185
Treg,907,REL,0.0762485774,486
Treg,907,HSF1,4.00870642,59
Treg,907,EPAS1,2.55690728,168
Treg,908,HIF1A,5.85957276,9
Treg,908,NFKB1,5.92501863,7
Treg,908,STAT3,5.51303849,11
Treg,908,CREB1,3.908003,59
Treg,908,ATF3,1.47352026,308
Treg,908,REL,3.32365781,109
Treg,908,HSF1,3.03384249,139
Treg,908,EPAS1,2.5946714,183
Treg,909,HIF1A,5.91424053,10
Treg,909,NFKB1,5.54391811,16
Treg,909,STAT3,4.61085113,36
Treg,909,CREB1,4.51799326,39
Treg,909,ATF3,2.25988303,219
Treg,909,REL,3.2136411,128
Treg,909,HSF1,1.99268235,260
Treg,909,EPAS1,3.79814273,70
Treg,910,HIF1A,5.55639014,14
Treg,910,NFKB1,7.871839,2
Treg,910,STAT3,4.40041954,45
Treg,910,CREB1,6.78884837,5
Treg,910,ATF3,0.855590758,407
Treg,910,REL,2.78146253,155
Treg,910,HSF1,1.79057244,272
Treg,910,EPAS1,4.69910265,36
Treg,911,HIF1A,6.53827487,6
Treg,911,NFKB1,6.47758317,8
Treg,911,STAT3,4.42673124,46
Treg,911,CREB1,6.3041041,11
Treg,911,ATF3,-1.00461325,554
Treg,911,REL,6.48840425,7
Treg,911,HSF1,2.76097506,148
Treg,911,EPAS1,2.11678268,228
Treg,912,HIF1A,5.68608703,13
Treg,912,NFKB1,8.01450747,2
Treg,912,STAT3,3.99265625,65
Treg,912,CREB1,6.43112294,9
Treg,912,ATF3,0.423594469,440
Treg,912,REL,2.08662269,224
Treg,912,HSF1,0.888244761,372
Treg,912,EPAS1,2.50489513,179
Treg,913,HIF1A,6.21126507,9
Treg,913,NFKB1,5.87743463,13
Treg,913,STAT3,5.44262597,19
Treg,913,CREB1,5.43351974,20
Treg,913,ATF3,0.245679426,460
Treg,913,REL,3.52384149,93
Treg,913,HSF1,2.23765368,225
Treg,913,EPAS1,1.81753721,272
Treg,914,HIF1A,4.60268118,38
Treg,914,NFKB1,7.08167507,6
Treg,914,STAT3,7.49061449,4
Treg,914,CREB1,6.96795456,7
Treg,914,ATF3,1.30042694,360
Treg,914,REL,5.85458667,17
Treg,914,HSF1,2.22227849,217
Treg,914,EPAS1,2.46852274,191
Treg,915,HIF1A,4.33762587,47
Treg,915,NFKB1,6.46707773,4
Treg,915,STAT3,5.00517378,25
Treg,915,CREB1,6.30520588,7
Treg,915,ATF3,2.49589453,205
Treg,915,REL,4.89565653,29
Treg,915,HSF1,1.08419722,361
Treg,915,EPAS1,2.6510922,184
Treg,916,HIF1A,4.77314614,29
Treg,916,NFKB1,5.71511345,17
Treg,916,STAT3,4.4651385,42
Treg,916,CREB1,5.39786577,18
Treg,916,ATF3,2.22565571,201
Treg,916,REL,4.34784987,45
Treg,916,HSF1,3.80816236,69
Treg,916,EPAS1,0.932771772,375
Treg,917,HIF1A,5.61101643,13
Treg,917,NFKB1,4.87814171,31
Treg,917,STAT3,6.52318152,7
Treg,917,CREB1,6.27639369,9
Treg,917,ATF3,2.41418462,208
Treg,917,REL,3.56595977,97
Treg,917,HSF1,3.59152212,92
Treg,917,EPAS1,1.29589777,334
Treg,918,HIF1A,3.97852158,64
Treg,918,NFKB1,5.42093484,15
Treg,918,STAT3,4.73159627,32
Treg,918,CREB1,6.82722553,5
Treg,918,ATF3,3.80612064,77
Treg,918,REL,3.1217481,125
Treg,918,HSF1,4.48006811,41
Treg,918,EPAS1,1.45680397,329
Treg,919,HIF1A,2.76457217,161
Treg,919,NFKB1,4.16552196,51
Treg,919,STAT3,3.63453405,78
Treg,919,CREB1,4.51015645,36
Treg,919,ATF3,2.53587742,186
Treg,919,REL,3.26951615,113
Treg,919,HSF1,2.94360056,146
Treg,919,EPAS1,1.86055369,262
Treg,920,HIF1A,4.69566493,33
Treg,920,NFKB1,5.38091681,17
Treg,920,STAT3,6.94617895,2
Treg,920,CREB1,4.85572219,29
Treg,920,ATF3,2.35706384,190
Treg,920,REL,2.09184971,234
Treg,920,HSF1,2.27314799,202
Treg,920,EPAS1,2.54205108,172
Treg,921,HIF1A,5.83464818,14
Treg,921,NFKB1,4.91845377,32
Treg,921,STAT3,6.91223404,5
Treg,921,CREB1,3.46555852,94
Treg,921,ATF3,2.3758748,191
Treg,921,REL,2.0400342,238
Treg,921,HSF1,3.60387092,86
Treg,921,EPAS1,1.34837733,321
Treg,922,HIF1A,5.6190346,21
Treg,922,NFKB1,5.76089495,14
Treg,922,STAT3,5.63589887,20
Treg,922,CREB1,6.98364463,4
Treg,922,ATF3,4.37105843,45
Treg,922,REL,5.10124696,27
Treg,922,HSF1,3.18640668,118
Treg,922,EPAS1,1.77115222,270
Treg,923,HIF1A,5.92346595,7
Treg,923,NFKB1,5.4241795,15
Treg,923,STAT3,5.38141447,19
Treg,923,CREB1,6.16560066,5
Treg,923,ATF3,0.465043289,436
Treg,923,REL,3.27899305,111
Treg,923,HSF1,3.39664693,101
Treg,923,EPAS1,2.6448871,169
Treg,924,HIF1A,4.91724689,31
Treg,924,NFKB1,5.82371195,10
Treg,924,STAT3,5.49250189,20
Treg,924,CREB1,5.8205471,11
Treg,924,ATF3,1.617711,288
Treg,924,REL,1.66391735,283
Treg,924,HSF1,1.99498813,244
Treg,924,EPAS1,3.93711288,64
Treg,925,HIF1A,4.83496543,29
Treg,925,NFKB1,5.27594656,18
Treg,925,STAT3,5.49570649,13
Treg,925,CREB1,5.18053771,20
Treg,925,ATF3,2.63616026,178
Treg,925,REL,1.0576871,381
Treg,925,HSF1,3.13136289,124
Treg,925,EPAS1,2.09372831,249
Treg,926,HIF1A,5.76345451,17
Treg,926,NFKB1,7.37403523,3
Treg,926,STAT3,4.66390345,35
Treg,926,CREB1,5.82968854,14
Treg,926,ATF3,1.68418993,280
Treg,926,REL,1.16605541,351
Treg,926,HSF1,3.05525054,128
Treg,926,EPAS1,3.44214483,98
Treg,927,HIF1A,5.70894198,15
Treg,927,NFKB1,7.34562072,4
Treg,927,STAT3,5.87630284,13
Treg,927,CREB1,4.8638239,27
Treg,927,ATF3,0.538766168,435
Treg,927,REL,4.9059818,25
Treg,927,HSF1,2.5246357,183
Treg,927,EPAS1,2.56426256,175
Treg,928,HIF1A,5.95275193,10
Treg,928,NFKB1,5.77654114,13
Treg,928,STAT3,5.93054065,11
Treg,928,CREB1,5.02343263,18
Treg,928,ATF3,4.40782011,35
Treg,928,REL,5.00303619,19
Treg,928,HSF1,3.38514885,108
Treg,928,EPAS1,1.45139829,335
Treg,929,HIF1A,5.67358771,12
Treg,929,NFKB1,4.77170121,32
Treg,929,STAT3,6.61695449,5
Treg,929,CREB1,6.15677469,10
Treg,929,ATF3,0.64382327,417
Treg,929,REL,3.75624183,85
Treg,929,HSF1,1.42040409,314
Treg,929,EPAS1,2.31212345,199
Treg,930,HIF1A,5.77869953,17
Treg,930,NFKB1,6.64652489,6
Treg,930,STAT3,5.39604802,25
Treg,930,CREB1,4.31399547,45
Treg,930,ATF3,2.49980039,185
Treg,930,REL,2.46016363,195
Treg,930,HSF1,2.52428413,180
Treg,930,EPAS1,2.64260175,165
Treg,931,HIF1A,4.36070938,48
Treg,931,NFKB1,4.50112681,41
Treg,931,STAT3,3.81456374,76
Treg,931,CREB1,5.17569815,16
Treg,931,ATF3,2.18199907,216
Treg,931,REL,3.83261971,75
Treg,931,HSF1,1.71612047,277
Treg,931,EPAS1,1.83777596,255
Treg,932,HIF1A,5.59713758,14
Treg,932,NFKB1,5.03549067,27
Treg,932,STAT3,3.04705139,135
Treg,932,CREB1,6.6708013,5
Treg,932,ATF3,5.89280519,11
Treg,932,REL,1.53902043,296
Treg,932,HSF1,5.29247971,22
Treg,932,EPAS1,-0.807242345,545
Treg,933,HIF1A,5.60261606,13
Treg,933,NFKB1,6.37951194,6
Treg,933,STAT3,4.51743875,40
Treg,933,CREB1,5.26783067,18
Treg,933,ATF3,2.49650966,201
Treg,933,REL,3.84278161,82
Treg,933,HSF1,4.66135384,37
Treg,933,EPAS1,1.16690275,354
Treg,934,HIF1A,7.06702977,4
Treg,934,NFKB1,5.50538146,17
Treg,934,STAT3,5.91959854,7
Treg,934,CREB1,5.51304051,16
