ensembl_id,gene_symbol
ENSG00000266885,RP11-744K17.2
ENSG00000256618,MTRNR2L1
ENSG00000109046,WSB1
ENSG00000264469,RP11-173M1.8
ENSG00000266313,RP11-173M1.4
ENSG00000141068,KSR1
ENSG00000266728,AC015688.3
ENSG00000266872,RP11-19P22.8
ENSG00000168961,LGALS9
ENSG00000007171,NOS2
ENSG00000266202,RP1-66C13.4
ENSG00000266527,RP11-138P22.1
ENSG00000232859,LYRM9
ENSG00000087095,NLK
ENSG00000267259,CTD-2008P7.9
ENSG00000109084,TMEM97
ENSG00000109083,IFT20
ENSG00000109079,TNFAIP1
ENSG00000004142,POLDIP2
ENSG00000244045,TMEM199
ENSG00000265618,CTB-96E2.7
ENSG00000109072,VTN
ENSG00000004139,SARM1
ENSG00000076351,SLC46A1
ENSG00000264098,CTD-2350C19.1
ENSG00000265254,CTD-2350C19.2
ENSG00000258472,RP11-192H23.4
ENSG00000109103,UNC119
ENSG00000087111,PIGS
ENSG00000109107,ALDOC
ENSG00000265168,RP11-192H23.5
ENSG00000076382,SPAG5
ENSG00000265287,RP11-192H23.6
ENSG00000167524,SGK494
ENSG00000007202,KIAA0100
ENSG00000264044,RP11-192H23.7
ENSG00000132581,SDF2
ENSG00000109111,SUPT6H
ENSG00000265205,AC010761.13
ENSG00000167525,PROCA1
ENSG00000109113,RAB34
ENSG00000198242,RPL23A
ENSG00000264577,AC010761.8
ENSG00000160606,TLCD1
ENSG00000160602,NEK8
ENSG00000265073,AC010761.6
ENSG00000076604,TRAF4
ENSG00000265474,AC010761.9
ENSG00000173065,FAM222B
ENSG00000132591,ERAL1
ENSG00000264066,MIR451B
ENSG00000132589,FLOT2
ENSG00000264304,RP11-20B24.7
ENSG00000266642,RP11-20B24.4
ENSG00000167536,DHRS13
ENSG00000109118,PHF12
ENSG00000265845,RP11-20B24.5
ENSG00000265908,RP11-20B24.6
ENSG00000179761,PIPOX
ENSG00000063015,SEZ6
ENSG00000196535,MYO18A
ENSG00000221995,TIAF1
ENSG00000263709,RP11-321A17.4
ENSG00000108255,CRYBA1
ENSG00000108256,NUFIP2
ENSG00000266111,RP11-296K13.4
ENSG00000264808,MIR4523
ENSG00000160551,TAOK1
ENSG00000168792,ABHD15
ENSG00000167543,TP53I13
ENSG00000108262,GIT1
ENSG00000198720,ANKRD13B
ENSG00000167549,CORO6
ENSG00000141298,SSH2
ENSG00000263657,RP11-82O19.1
ENSG00000263477,RP11-338L22.2
ENSG00000176927,EFCAB5
ENSG00000126653,NSRP1
ENSG00000265739,RP11-354P11.3
ENSG00000266987,RP11-354P11.8
ENSG00000108576,SLC6A4
ENSG00000264125,RP11-354P11.4
ENSG00000266120,RP11-354P11.2
ENSG00000108578,BLMH
ENSG00000182271,TMIGD1
ENSG00000108582,CPD
ENSG00000108587,GOSR1
ENSG00000266733,TBC1D29
ENSG00000263603,CTD-2349P21.5
ENSG00000176390,CRLF3
ENSG00000266490,CTD-2349P21.9
ENSG00000176208,ATAD5
ENSG00000265334,CTD-2349P21.11
ENSG00000263531,RP13-753N3.1
ENSG00000172171,TEFM
ENSG00000184060,ADAP2
ENSG00000181481,RNF135
ENSG00000266340,RP11-848P1.4
ENSG00000264107,RP11-848P1.5
ENSG00000196712,NF1
ENSG00000126861,OMG
ENSG00000185862,EVI2B
ENSG00000265118,CTD-2370N5.3
ENSG00000126860,EVI2A
ENSG00000131242,RAB11FIP4
ENSG00000172301,COPRS
ENSG00000108651,UTP6
ENSG00000263990,CTC-542B22.2
ENSG00000178691,SUZ12
ENSG00000185158,LRRC37B
ENSG00000214708,AC090616.2
ENSG00000126858,RHOT1
ENSG00000269402,AC116407.2
ENSG00000141314,RHBDL3
ENSG00000108666,C17orf75
ENSG00000010244,ZNF207
ENSG00000266385,RP11-227G15.8
ENSG00000264083,RP11-227G15.9
ENSG00000108671,PSMD11
ENSG00000176749,CDK5R1
ENSG00000176658,MYO1D
ENSG00000266718,RP11-466A19.1
ENSG00000226377,AC084809.2
ENSG00000236377,AC084809.3
ENSG00000006042,TMEM98
ENSG00000108691,CCL2
ENSG00000108688,CCL7
ENSG00000181374,CCL13
ENSG00000108702,CCL1
ENSG00000181291,TMEM132E
ENSG00000132141,CCT6B
ENSG00000198783,ZNF830
ENSG00000005156,LIG3
ENSG00000092871,RFFL
ENSG00000267618,RAD51L3-RFFL
ENSG00000267457,RP5-837J1.4
ENSG00000185379,RAD51D
ENSG00000073598,FNDC8
ENSG00000073536,NLE1
ENSG00000141161,UNC45B
ENSG00000164729,SLC35G3
ENSG00000266947,RP11-799D4.4
ENSG00000166750,SLFN5
ENSG00000267364,RP11-47L3.1
ENSG00000172716,SLFN11
ENSG00000267711,RP11-686D22.5
ENSG00000267547,RP11-686D22.4
ENSG00000172123,SLFN12
ENSG00000154760,SLFN13
ENSG00000205045,SLFN12L
ENSG00000267349,RP11-686D22.9
ENSG00000267035,RP11-1094M14.10
ENSG00000236320,SLFN14
ENSG00000267359,RP11-1094M14.12
ENSG00000267321,RP11-1094M14.11
ENSG00000108733,PEX12
ENSG00000006125,AP2B1
ENSG00000267003,CTC-507E2.1
ENSG00000141150,RASL10B
ENSG00000132139,GAS2L2
ENSG00000129270,MMP28
ENSG00000154768,C17orf50
ENSG00000267578,AC015849.12
ENSG00000172660,TAF15
ENSG00000267025,AC015849.19
ENSG00000172653,C17orf66
ENSG00000237805,AC015849.2
ENSG00000161570,CCL5
ENSG00000266999,AC015849.16
ENSG00000187456,RDM1
ENSG00000161573,CCL16
ENSG00000213494,CCL14
ENSG00000266956,CTB-186H2.3
ENSG00000267596,CCL15
ENSG00000267566,RP11-104J23.1
ENSG00000167236,CCL23
ENSG00000006074,CCL18
ENSG00000224298,AC069363.1
ENSG00000006075,CCL3
ENSG00000129277,CCL4
ENSG00000267118,CTB-91J4.1
ENSG00000224226,TBC1D3B
ENSG00000267488,AC131056.3
ENSG00000256515,CCL3L3
ENSG00000205020,CCL4L1
ENSG00000234972,TBC1D3C
ENSG00000205021,CCL3L1
ENSG00000197262,CCL4L2
ENSG00000161583,TBC1D3G
ENSG00000108278,ZNHIT3
ENSG00000141140,MYO19
ENSG00000184886,PIGW
ENSG00000005955,GGNBP2
ENSG00000108272,DHRS11
ENSG00000129282,MRM1
ENSG00000267067,CTB-75G16.3
ENSG00000267785,CTD-3194G12.2
ENSG00000255509,RP11-445F12.1
ENSG00000132130,LHX1
ENSG00000108270,AATF
ENSG00000132142,ACACA
ENSG00000167230,C17orf78
ENSG00000108264,TADA2A
ENSG00000267613,RP11-378E13.4
ENSG00000161326,DUSP14
ENSG00000006114,SYNRG
ENSG00000141141,DDX52
ENSG00000267542,RP11-697E22.1
ENSG00000267668,RP11-697E22.2
ENSG00000185128,TBC1D3F
ENSG00000197681,TBC1D3
ENSG00000174093,RP11-1407O15.2
ENSG00000174100,MRPL45
ENSG00000188888,GPR179
ENSG00000174111,SOCS7
ENSG00000225485,ARHGAP23
ENSG00000017373,SRCIN1
ENSG00000179294,C17orf96
ENSG00000261005,CTB-58E17.1
ENSG00000266040,CTB-58E17.3
ENSG00000108292,MLLT6
ENSG00000263975,CTB-58E17.9
ENSG00000269094,AC006449.1
ENSG00000230055,CISD3
ENSG00000056661,PCGF2
ENSG00000108294,PSMB3
ENSG00000141720,PIP4K2B
ENSG00000108296,CWC25
ENSG00000214556,C17orf98
ENSG00000125691,RPL23
ENSG00000002834,LASP1
ENSG00000263466,RP1-56K13.2
ENSG00000265784,RP1-56K13.3
ENSG00000263874,LINC00672
ENSG00000161381,PLXDC1
ENSG00000141748,ARL5C
ENSG00000266101,RP5-906A24.2
ENSG00000067191,CACNB1
ENSG00000108298,RPL19
ENSG00000141750,STAC2
ENSG00000266753,RP11-690G19.3
ENSG00000108306,FBXL20
ENSG00000266469,CTB-131K11.1
ENSG00000125686,MED1
ENSG00000167258,CDK12
ENSG00000171532,NEUROD2
ENSG00000214546,AC087491.2
ENSG00000131771,PPP1R1B
ENSG00000131748,STARD3
ENSG00000173991,TCAP
ENSG00000141744,PNMT
ENSG00000161395,PGAP3
ENSG00000141736,ERBB2
ENSG00000141741,MIEN1
ENSG00000141738,GRB7
ENSG00000264198,RP11-94L15.2
ENSG00000161405,IKZF3
ENSG00000186075,ZPBP2
ENSG00000073605,GSDMB
ENSG00000172057,ORMDL3
ENSG00000264968,RP11-387H17.4
ENSG00000204913,LRRC3C
ENSG00000167914,GSDMA
ENSG00000108344,PSMD3
ENSG00000265799,RP11-387H17.6
ENSG00000108342,CSF3
ENSG00000008838,MED24
ENSG00000126351,THRA
ENSG00000126368,NR1D1
ENSG00000188895,MSL1
ENSG00000108349,CASC3
ENSG00000108352,RAPGEFL1
ENSG00000171475,WIPF2
ENSG00000094804,CDC6
ENSG00000270145,CTD-2267D19.6
ENSG00000131759,RARA
ENSG00000265666,CTD-2267D19.2
ENSG00000266208,CTD-2267D19.3
ENSG00000131747,TOP2A
ENSG00000141753,IGFBP4
ENSG00000131746,TNS4
ENSG00000266088,RP5-1028K7.2
ENSG00000126353,CCR7
ENSG00000073584,SMARCE1
ENSG00000264058,KRT222
ENSG00000213424,KRT222-1
ENSG00000167916,KRT24
ENSG00000186395,KRT10
ENSG00000167920,TMEM99
ENSG00000108244,KRT23
ENSG00000212658,KRTAP29-1
ENSG00000212657,KRTAP16-1
ENSG00000234859,AC003958.2
ENSG00000126337,KRT36
ENSG00000171346,KRT15
ENSG00000171345,KRT19
ENSG00000128422,KRT17
ENSG00000173801,JUP
ENSG00000173812,EIF1
ENSG00000184502,GAST
ENSG00000173805,HAP1
ENSG00000141696,LEPREL4
ENSG00000141756,FKBP10
ENSG00000141698,NT5C3B
ENSG00000161594,KLHL10
ENSG00000178502,KLHL11
ENSG00000131473,ACLY
ENSG00000173786,CNP
ENSG00000168259,DNAJC7
ENSG00000168256,NKIRAS2
ENSG00000187595,ZNF385C
ENSG00000108771,DHX58
ENSG00000108773,KAT2A
ENSG00000197723,HSPB9
ENSG00000108774,RAB5C
ENSG00000267658,RP11-358B23.1
ENSG00000089558,KCNH4
ENSG00000161610,HCRT
ENSG00000167925,GHDC
ENSG00000173757,STAT5B
ENSG00000267758,RP11-358B23.5
ENSG00000126561,STAT5A
ENSG00000168610,STAT3
ENSG00000177469,PTRF
ENSG00000033627,ATP6V0A1
ENSG00000108784,NAGLU
ENSG00000108786,HSD17B1
ENSG00000266962,RP11-400F19.6
ENSG00000068120,COASY
ENSG00000108788,MLX
ENSG00000131470,PSMC3IP
ENSG00000141699,FAM134C
ENSG00000131462,TUBG1
ENSG00000037042,TUBG2
ENSG00000068137,PLEKHH3
ENSG00000184451,CCR10
ENSG00000267042,CTD-3193K9.4
ENSG00000108797,CNTNAP1
ENSG00000267765,CTD-3193K9.3
ENSG00000108799,EZH1
ENSG00000197291,RAMP2-AS1
ENSG00000131477,RAMP2
ENSG00000131475,VPS25
ENSG00000126562,WNK4
ENSG00000183978,COA3
ENSG00000176563,CNTD1
ENSG00000126581,BECN1
ENSG00000131467,PSME3
ENSG00000131480,AOC2
ENSG00000131471,AOC3
ENSG00000131482,G6PC
ENSG00000108825,PTGES3L-AARSD1
ENSG00000266967,AARSD1
ENSG00000267060,PTGES3L
ENSG00000198863,RUNDC1
ENSG00000131469,RPL27
ENSG00000068079,IFI35
ENSG00000108828,VAT1
ENSG00000108830,RND2
ENSG00000012048,BRCA1
ENSG00000267002,RP11-242D8.1
ENSG00000188554,NBR1
ENSG00000184988,TMEM106A
ENSG00000188825,LINC00910
ENSG00000175906,ARL4D
ENSG00000067596,DHX8
ENSG00000175832,ETV4
ENSG00000005102,MEOX1
ENSG00000267440,CTC-501O10.1
ENSG00000108861,DUSP3
ENSG00000161647,MPP3
ENSG00000108852,MPP2
ENSG00000267166,RP11-527L4.5
ENSG00000267496,FAM215A
ENSG00000267420,RP11-527L4.6
ENSG00000261514,RP11-527L4.2
ENSG00000108849,PPY
ENSG00000161653,NAGS
ENSG00000091947,TMEM101
ENSG00000161654,LSM12
ENSG00000141349,G6PC3
ENSG00000108840,HDAC5
ENSG00000267638,RP11-546M21.6
ENSG00000125319,C17orf53
ENSG00000161664,ASB16
ENSG00000267080,ASB16-AS1
ENSG00000168591,TMUB2
ENSG00000087152,ATXN7L3
ENSG00000267394,CTB-175E5.7
ENSG00000108312,UBTF
ENSG00000260793,RP5-882C2.2
ENSG00000267750,AC003102.3
ENSG00000108309,RUNDC3A
ENSG00000013306,SLC25A39
ENSG00000030582,GRN
ENSG00000161682,FAM171A2
ENSG00000005961,ITGA2B
ENSG00000186566,GPATCH8
ENSG00000180340,FZD2
ENSG00000266979,RP11-1072C15.2
ENSG00000180336,C17orf104
ENSG00000180329,CCDC43
ENSG00000267160,RP11-1072C15.4
ENSG00000161692,DBF4B
ENSG00000073670,ADAM11
ENSG00000182963,GJC1
ENSG00000131097,HIGD1B
ENSG00000108883,EFTUD2
ENSG00000167131,CCDC103
ENSG00000131095,GFAP
ENSG00000186185,KIF18B
ENSG00000267334,CTD-2534I21.8
ENSG00000131094,C1QL1
ENSG00000172992,DCAKD
ENSG00000136448,NMT1
ENSG00000161714,PLCD3
ENSG00000181513,ACBD4
ENSG00000186834,HEXIM1
ENSG00000224505,AC002117.1
ENSG00000168517,HEXIM2
ENSG00000267288,RP13-890H12.2
ENSG00000267121,CTD-2020K17.1
ENSG00000184922,FMNL1
ENSG00000233175,CTD-2020K17.3
ENSG00000233483,CTD-2020K17.4
ENSG00000267278,MAP3K14-AS1
ENSG00000184361,SPATA32
ENSG00000159314,ARHGAP27
ENSG00000267344,CTB-39G8.3
ENSG00000225190,PLEKHM1
ENSG00000236234,AC091132.1
ENSG00000131484,RP11-798G7.5
ENSG00000266918,RP11-798G7.8
ENSG00000267198,RP11-798G7.6
ENSG00000120088,CRHR1
ENSG00000186868,MAPT
ENSG00000120071,KANSL1
ENSG00000262372,RP11-669E14.6
ENSG00000214401,KANSL1-AS1
ENSG00000228696,ARL17B
ENSG00000176681,LRRC37A
ENSG00000238083,LRRC37A2
ENSG00000185829,ARL17A
ENSG00000073969,NSF
ENSG00000261886,RP11-63A1.1
ENSG00000108433,GOSR2
ENSG00000004897,CDC27
ENSG00000261872,RP5-867C24.5
ENSG00000198336,MYL4
ENSG00000263293,RP11-290H9.4
ENSG00000178852,EFCAB13
ENSG00000253347,CTD-2026D20.2
ENSG00000141279,NPEPPS
ENSG00000263766,RP11-580I16.2
ENSG00000108424,KPNB1
ENSG00000264558,RP11-138C9.1
ENSG00000198933,TBKBP1
ENSG00000073861,TBX21
ENSG00000006025,OSBPL7
ENSG00000159111,MRPL10
ENSG00000141294,LRRC46
ENSG00000141295,SCRN2
ENSG00000189120,SP6
ENSG00000266821,RP11-6N17.2
ENSG00000167182,SP2
ENSG00000234494,AC003665.1
ENSG00000266601,RP11-6N17.3
ENSG00000108439,PNPO
ENSG00000264019,RP11-6N17.6
ENSG00000108465,CDK5RAP3
ENSG00000005243,COPZ2
ENSG00000082641,NFE2L1
ENSG00000266341,RP5-890E16.4
ENSG00000108468,CBX1
ENSG00000002919,SNX11
ENSG00000141293,SKAP1
ENSG00000263787,RP11-456D7.1
ENSG00000235300,AC090627.1
ENSG00000264451,RP11-433M22.2
ENSG00000173917,HOXB2
ENSG00000230148,HOXB-AS1
ENSG00000120093,HOXB3
ENSG00000233101,HOXB-AS3
ENSG00000182742,HOXB4
ENSG00000120075,HOXB5
ENSG00000108511,HOXB6
ENSG00000260027,HOXB7
ENSG00000170689,HOXB9
ENSG00000272763,RP11-357H14.17
ENSG00000262745,CTD-2377D24.8
ENSG00000244649,CTD-2377D24.6
ENSG00000242407,CTD-2377D24.4
ENSG00000136436,CALCOCO2
ENSG00000159199,ATP5G1
ENSG00000159202,UBE2Z
ENSG00000159210,SNF8
ENSG00000230532,AC091133.1
ENSG00000159217,IGF2BP1
ENSG00000262973,RP11-708H21.4
ENSG00000167083,GNGT2
ENSG00000108798,ABI3
ENSG00000173868,PHOSPHO1
ENSG00000198740,ZNF652
ENSG00000248714,RP11-1079K10.3
ENSG00000262039,RP11-81K2.1
ENSG00000250948,RP11-1079K10.2
ENSG00000167085,PHB
ENSG00000250186,RP11-1079K10.4
ENSG00000064300,NGFR
ENSG00000121067,SPOP
ENSG00000121073,SLC35B1
ENSG00000250751,RP11-613C6.2
ENSG00000121104,FAM117A
ENSG00000136504,KAT7
ENSG00000262837,RP11-304F15.7
ENSG00000204584,RP11-304F15.3
ENSG00000108813,DLX4
ENSG00000064195,DLX3
ENSG00000246640,RP11-1094H24.4
ENSG00000005884,ITGA3
ENSG00000005882,PDK2
ENSG00000167100,SAMD14
ENSG00000108819,PPP1R9B
ENSG00000236472,AC002401.1
ENSG00000253730,RP11-893F2.13
ENSG00000261959,RP11-893F2.14
ENSG00000108823,SGCA
ENSG00000108821,COL1A1
ENSG00000015532,XYLT2
ENSG00000108826,MRPL27
ENSG00000154920,EME1
ENSG00000108829,LRRC59
ENSG00000253102,RP1-117B12.4
ENSG00000167107,ACSF2
ENSG00000136457,CHAD
ENSG00000136444,RSAD1
ENSG00000136449,MYCBPAP
ENSG00000049283,EPN3
ENSG00000006282,SPATA20
ENSG00000006283,CACNA1G
ENSG00000108846,ABCC3
ENSG00000154945,ANKRD40
ENSG00000262967,RP11-294J22.6
ENSG00000108848,LUC7L3
ENSG00000141232,TOB1
ENSG00000262006,RP11-700H6.4
ENSG00000247011,RP11-700H6.1
ENSG00000251665,RP11-700H6.2
ENSG00000008294,SPAG9
ENSG00000239672,NME1
ENSG00000243678,NME1-NME2
ENSG00000011052,NME2
ENSG00000011258,MBTD1
ENSG00000011260,UTP18
ENSG00000249383,RP11-1018N14.1
ENSG00000267452,RP11-1018N14.5
ENSG00000154975,CA10
ENSG00000141198,TOM1L1
ENSG00000166260,COX11
ENSG00000166263,STXBP4
ENSG00000261589,CTC-462L7.1
ENSG00000108924,HLF
ENSG00000263096,RP11-515O17.2
ENSG00000262079,RP11-515O17.3
ENSG00000108960,MMD
ENSG00000141179,PCTP
ENSG00000183691,NOG
ENSG00000214226,C17orf67
ENSG00000153933,DGKE
ENSG00000262951,RP11-670E13.2
ENSG00000121060,TRIM25
ENSG00000262112,RP11-670E13.5
ENSG00000121058,COIL
ENSG00000121064,SCPEP1
ENSG00000263004,RP11-166P13.3
ENSG00000121057,AKAP1
ENSG00000263089,RP11-166P13.4
ENSG00000153944,MSI2
ENSG00000263499,RP11-118E18.4
ENSG00000265542,RP11-60A24.3
ENSG00000181610,MRPS23
ENSG00000180891,CUEDC1
ENSG00000136451,VEZF1
ENSG00000266086,RP11-159D12.5
ENSG00000264112,RP11-159D12.2
ENSG00000136450,SRSF1
ENSG00000266290,RP11-159D12.10
ENSG00000264364,DYNLL2
ENSG00000011143,MKS1
ENSG00000167419,LPO
ENSG00000005381,MPO
ENSG00000005379,BZRAP1
ENSG00000265148,BZRAP1-AS1
ENSG00000265206,MIR142
ENSG00000213246,SUPT4H1
ENSG00000108375,RNF43
ENSG00000176160,HSF5
ENSG00000108389,MTMR4
ENSG00000264672,RP11-112H10.4
ENSG00000108387,SEPT4
ENSG00000181013,C17orf47
ENSG00000121101,TEX14
ENSG00000108384,RAD51C
ENSG00000175175,PPM1E
ENSG00000108395,TRIM37
ENSG00000224738,AC099850.1
ENSG00000182628,SKA2
ENSG00000068489,PRR11
ENSG00000265415,CTD-2510F5.4
ENSG00000167447,SMG8
ENSG00000153982,GDPD1
ENSG00000175155,YPEL2
ENSG00000108406,DHX40
ENSG00000141367,CLTC
ENSG00000141378,PTRH2
ENSG00000062716,VMP1
ENSG00000108423,TUBD1
ENSG00000108443,RPS6KB1
ENSG00000189050,RNFT1
ENSG00000267104,TBC1D3P1-DHX40P1
ENSG00000267302,RP11-178C3.2
ENSG00000068097,HEATR6
ENSG00000267416,CTD-2319I12.2
ENSG00000267095,CTD-2319I12.5
ENSG00000167434,CA4
ENSG00000170832,USP32
ENSG00000141371,C17orf64
ENSG00000062725,APPBP2
ENSG00000259349,RP11-15E18.1
ENSG00000170836,PPM1D
ENSG00000141376,BCAS3
ENSG00000267207,RP11-264B14.1
ENSG00000267449,RP11-264B14.2
ENSG00000187013,C17orf82
ENSG00000253506,NACA2
ENSG00000136492,BRIP1
ENSG00000108506,INTS2
ENSG00000108510,MED13
ENSG00000172421,EFCAB3
ENSG00000087995,METTL2A
ENSG00000146872,TLK2
ENSG00000011028,MRC2
ENSG00000173838,MARCH10
ENSG00000266411,RP11-180P8.3
ENSG00000170921,TANC2
ENSG00000263501,RP11-269G24.2
ENSG00000008283,CYB561
ENSG00000159640,ACE
ENSG00000136485,DCAF7
ENSG00000136463,TACO1
ENSG00000198909,MAP3K3
ENSG00000136490,LIMD2
ENSG00000266173,STRADA
ENSG00000108588,CCDC47
ENSG00000198231,DDX42
ENSG00000108592,FTSJ3
ENSG00000087191,PSMC5
ENSG00000108604,SMARCD2
ENSG00000259384,GH1
ENSG00000007312,CD79B
ENSG00000007314,SCN4A
ENSG00000264954,RP11-214C8.2
ENSG00000224383,C17orf72
ENSG00000108622,ICAM2
ENSG00000178607,ERN1
ENSG00000266402,SNORA76
ENSG00000136478,TEX2
ENSG00000271605,MILR1
ENSG00000256525,POLG2
ENSG00000108654,DDX5
ENSG00000258890,CEP95
ENSG00000108854,SMURF2
ENSG00000176809,LRRC37A3
ENSG00000265218,RP11-927P21.1
ENSG00000266644,RP11-927P21.2
ENSG00000265912,RP11-583F2.2
ENSG00000120063,GNA13
ENSG00000266598,RP11-583F2.5
ENSG00000263470,RP11-160O5.1
ENSG00000108370,RGS9
ENSG00000168646,AXIN2
ENSG00000154240,CEP112
ENSG00000091583,APOH
ENSG00000154229,PRKCA
ENSG00000264630,RP11-4F22.2
ENSG00000264491,RP11-349A8.3
ENSG00000198265,HELZ
ENSG00000266473,RP11-401F2.3
ENSG00000197170,PSMD12
ENSG00000154217,PITPNC1
ENSG00000130935,NOL11
ENSG00000171634,BPTF
ENSG00000266717,RP11-855A2.3
ENSG00000186665,C17orf58
ENSG00000182481,KPNA2
ENSG00000265055,AC145343.2
ENSG00000267731,RP11-147L13.8
ENSG00000265100,RP11-147L13.2
ENSG00000196704,AMZ2
ENSG00000141337,ARSG
ENSG00000108932,SLC16A6
ENSG00000070540,WIPI1
ENSG00000108946,PRKAR1A
ENSG00000108950,FAM20A
ENSG00000269657,AC079210.1
ENSG00000141338,ABCA8
ENSG00000154258,ABCA9
ENSG00000154262,ABCA6
ENSG00000154263,ABCA10
ENSG00000154265,ABCA5
ENSG00000108984,MAP2K6
ENSG00000267194,RP1-193H18.2
ENSG00000227517,AC003051.1
ENSG00000267365,KCNJ2-AS1
ENSG00000123700,KCNJ2
ENSG00000228639,AC005152.3
ENSG00000256124,LINC01152
ENSG00000227036,LINC00511
ENSG00000133195,SLC39A11
ENSG00000180616,SSTR2
ENSG00000166685,COG1
ENSG00000133193,FAM104A
ENSG00000141219,C17orf80
ENSG00000179604,CDC42EP4
ENSG00000069188,SDK2
ENSG00000177338,LINC00469
ENSG00000172809,RPL38
ENSG00000246731,CTD-2514K5.2
ENSG00000141540,TTYH2
ENSG00000264272,CTD-2514K5.4
ENSG00000171595,DNAI2
ENSG00000196169,KIF19
ENSG00000268626,AC103809.2
ENSG00000257008,GPR142
ENSG00000170412,GPRC5C
ENSG00000167851,CD300A
ENSG00000178789,CD300LB
ENSG00000167850,CD300C
ENSG00000204345,CD300LD
ENSG00000182352,C17orf77
ENSG00000261222,CTD-2006K23.1
ENSG00000186407,CD300E
ENSG00000172794,RAB37
ENSG00000264659,CTD-2006K23.2
ENSG00000186074,CD300LF
ENSG00000266036,MIR3615
ENSG00000109062,SLC9A3R1
ENSG00000109065,NAT9
ENSG00000109066,TMEM104
ENSG00000161509,GRIN2C
ENSG00000161513,FDXR
ENSG00000167861,HID1
ENSG00000109089,CDR2L
ENSG00000167862,ICT1
ENSG00000180901,KCTD2
ENSG00000167863,ATP5H
ENSG00000170190,SLC16A5
ENSG00000125449,ARMC7
ENSG00000125458,NT5C
ENSG00000189159,HN1
ENSG00000265242,RP11-649A18.7
ENSG00000188612,SUMO2
ENSG00000125450,NUP85
ENSG00000125447,GGA3
ENSG00000125445,MRPS7
ENSG00000125457,MIF4GD
ENSG00000263843,RP11-649A18.12
ENSG00000125454,SLC25A19
ENSG00000177885,GRB2
ENSG00000265987,RP11-16C1.3
ENSG00000265342,RP11-16C1.1
ENSG00000177728,KIAA0195
ENSG00000177303,CASKIN2
ENSG00000182173,TSEN54
ENSG00000073350,LLGL2
ENSG00000266714,MYO15B
ENSG00000108469,RECQL5
ENSG00000204323,SMIM5
ENSG00000259120,SMIM6
ENSG00000161526,SAP30BP
ENSG00000264829,RP11-474I11.8
ENSG00000132470,ITGB4
ENSG00000108479,GALK1
ENSG00000132475,H3F3B
ENSG00000132478,UNK
ENSG00000266980,RP11-552F3.4
ENSG00000092929,UNC13D
ENSG00000132471,WBP2
ENSG00000132481,TRIM47
ENSG00000267801,RP11-552F3.9
ENSG00000141569,TRIM65
ENSG00000267342,RP11-552F3.10
ENSG00000204316,MRPL38
ENSG00000267426,RP11-552F3.12
ENSG00000188878,FBF1
ENSG00000161533,ACOX1
ENSG00000257949,TEN1
ENSG00000250506,CDK3
ENSG00000167880,EVPL
ENSG00000167881,SRP68
ENSG00000186919,ZACN
ENSG00000182687,GALR2
ENSG00000182473,EXOC7
ENSG00000129654,FOXJ1
ENSG00000267128,RNF157-AS1
ENSG00000141576,RNF157
ENSG00000185262,UBALD2
ENSG00000129646,QRICH2
ENSG00000161542,PRPSAP1
ENSG00000176170,SPHK1
ENSG00000175931,UBE2O
ENSG00000129673,AANAT
ENSG00000129667,RHBDF2
ENSG00000161544,CYGB
ENSG00000214140,PRCD
ENSG00000267546,RP11-666A8.8
ENSG00000070731,ST6GALNAC2
ENSG00000267078,RP11-666A8.9
ENSG00000070526,ST6GALNAC1
ENSG00000261335,RP11-318A15.2
ENSG00000182534,MXRA7
ENSG00000070495,JMJD6
ENSG00000181038,METTL23
ENSG00000267168,RP11-318A15.7
ENSG00000161547,SRSF2
ENSG00000092931,MFSD11
ENSG00000267065,CTD-2246P4.1
ENSG00000167889,MGAT5B
ENSG00000267521,RP11-87G24.6
ENSG00000129657,SEC14L1
ENSG00000184640,SEPT9
ENSG00000266998,RP11-936I5.1
ENSG00000267016,RP11-75C10.9
ENSG00000204283,FLJ45079
ENSG00000078687,TNRC6C
ENSG00000141524,TMC6
ENSG00000167895,TMC8
ENSG00000187997,C17orf99
ENSG00000108639,SYNGR2
ENSG00000167900,TK1
ENSG00000183077,AFMID
ENSG00000089685,BIRC5
ENSG00000268310,AC087645.1
ENSG00000204277,RP11-219G17.4
ENSG00000267737,AC061992.2
ENSG00000184557,SOCS3
ENSG00000266970,RP11-806H10.4
ENSG00000087157,PGS1
ENSG00000187775,DNAH17
ENSG00000268965,AC061992.1
ENSG00000267123,CTD-2357A8.3
ENSG00000108669,CYTH1
ENSG00000055483,USP36
ENSG00000035862,TIMP2
ENSG00000178404,DDC8
ENSG00000108679,LGALS3BP
ENSG00000171302,CANT1
ENSG00000173918,C1QTNF1
ENSG00000167280,ENGASE
ENSG00000167281,RBFOX3
ENSG00000214105,CTD-2116F7.1
ENSG00000182156,ENPP7
ENSG00000173894,CBX2
ENSG00000141570,CBX8
ENSG00000262768,RP11-353N14.1
ENSG00000262772,RP11-353N14.2
ENSG00000141582,CBX4
ENSG00000167291,TBC1D16
ENSG00000141519,CCDC40
ENSG00000171298,GAA
ENSG00000141543,EIF4A3
ENSG00000141527,CARD14
ENSG00000262580,RP11-334C17.5
ENSG00000181523,SGSH
ENSG00000181045,SLC26A11
ENSG00000173821,RNF213
ENSG00000263069,CTD-2047H16.4
ENSG00000173818,ENDOV
